1,1,1.17E-03,1.17E-03,-6.78E-04,-6.75E-04
2,1,1.21E-03,1.18E-03,-7.00E-04,-6.78E-04
3,1,1.18E-03,1.16E-03,-6.79E-04,-6.67E-04
4,1,1.08E-03,1.07E-03,-6.20E-04,-6.19E-04
5,1,1.12E-03,1.08E-03,-6.43E-04,-6.21E-04
6,1,1.08E-03,1.07E-03,-6.19E-04,-6.09E-04
7,1,8.87E-04,8.79E-04,-5.09E-04,-5.04E-04
8,1,9.27E-04,8.87E-04,-5.25E-04,-5.06E-04
9,1,8.95E-04,9.27E-04,-5.09E-04,-5.00E-04
10,1,6.39E-04,6.27E-04,-3.56E-04,-3.61E-04
11,1,6.77E-04,6.29E-04,-3.65E-04,-3.52E-04
12,1,6.61E-04,7.32E-04,-3.65E-04,-3.51E-04
13,1,3.19E-04,3.19E-04,-1.43E-04,-1.39E-04
14,1,4.88E-04,4.05E-04,-2.29E-04,-2.07E-04
15,1,3.04E-04,5.35E-04,-1.26E-04,-1.23E-04
16,1,3.19E-04,4.66E-04,1.50E-04,1.76E-04
17,1,6.11E-04,5.33E-04,3.16E-04,2.85E-04
18,1,7.15E-04,9.38E-04,2.19E-04,2.15E-04
19,1,1.88E-02,1.87E-02,1.09E-02,1.07E-02
20,1,1.91E-02,1.88E-02,1.10E-02,1.09E-02
21,1,1.89E-02,1.89E-02,1.09E-02,1.09E-02
22,1,1.90E-02,1.88E-02,1.09E-02,1.09E-02
23,1,1.90E-02,1.88E-02,1.09E-02,1.08E-02
24,1,1.89E-02,1.93E-02,1.08E-02,1.09E-02
25,1,1.98E-02,1.92E-02,1.10E-02,1.09E-02
26,1,1.90E-02,1.91E-02,1.07E-02,1.04E-02
27,1,1.67E-02,1.66E-02,9.56E-03,9.54E-03
28,1,1.67E-02,1.64E-02,9.54E-03,9.34E-03
29,1,1.71E-02,1.66E-02,9.65E-03,9.37E-03
30,1,1.72E-02,1.68E-02,9.55E-03,9.38E-03
31,1,1.72E-02,1.72E-02,9.47E-03,9.37E-03
32,1,1.77E-02,1.76E-02,9.42E-03,9.49E-03
33,1,1.78E-02,1.79E-02,9.34E-03,9.43E-03
34,1,1.78E-02,1.93E-02,9.14E-03,9.60E-03
35,1,2.03E-02,1.87E-02,9.63E-03,9.59E-03
36,1,1.82E-02,1.92E-02,9.22E-03,8.78E-03
37,1,1.55E-02,1.58E-02,8.17E-03,8.35E-03
38,1,1.60E-02,1.52E-02,7.96E-03,7.70E-03
39,1,1.66E-02,1.61E-02,8.33E-03,7.76E-03
40,1,1.69E-02,1.64E-02,8.12E-03,7.83E-03
41,1,1.75E-02,1.69E-02,8.08E-03,7.80E-03
42,1,1.76E-02,1.80E-02,7.94E-03,7.97E-03
43,1,1.87E-02,1.87E-02,7.87E-03,8.15E-03
44,1,1.90E-02,1.93E-02,7.82E-03,8.07E-03
45,1,1.91E-02,2.18E-02,7.53E-03,8.27E-03
46,1,2.34E-02,2.01E-02,8.23E-03,8.29E-03
47,1,1.94E-02,2.19E-02,7.68E-03,7.13E-03
48,1,1.64E-02,1.76E-02,6.80E-03,7.14E-03
49,1,1.87E-02,1.66E-02,6.40E-03,6.14E-03
50,1,1.85E-02,1.88E-02,7.00E-03,6.21E-03
51,1,1.93E-02,1.88E-02,6.69E-03,6.33E-03
52,1,2.02E-02,1.96E-02,6.64E-03,6.29E-03
53,1,2.03E-02,2.11E-02,6.46E-03,6.51E-03
54,1,2.20E-02,2.19E-02,6.36E-03,6.74E-03
55,1,2.25E-02,2.26E-02,6.30E-03,6.65E-03
56,1,2.26E-02,2.63E-02,5.94E-03,6.87E-03
57,1,2.86E-02,2.34E-02,6.78E-03,6.91E-03
58,1,2.24E-02,2.67E-02,6.14E-03,5.53E-03
59,1,1.98E-02,2.20E-02,5.52E-03,6.07E-03
60,1,2.46E-02,2.06E-02,4.98E-03,4.95E-03
61,1,2.26E-02,2.48E-02,5.56E-03,5.00E-03
62,1,2.49E-02,2.38E-02,5.12E-03,5.27E-03
63,1,2.56E-02,2.46E-02,4.96E-03,4.84E-03
64,1,2.51E-02,2.92E-02,4.49E-03,5.13E-03
65,1,3.24E-02,2.53E-02,5.17E-03,5.20E-03
66,1,2.46E-02,3.01E-02,4.51E-03,3.87E-03
67,1,1.98E-02,1.96E-02,1.14E-02,1.13E-02
68,1,2.03E-02,1.99E-02,1.17E-02,1.15E-02
69,1,1.99E-02,2.00E-02,1.15E-02,1.16E-02
70,1,2.00E-02,1.99E-02,1.15E-02,1.15E-02
71,1,2.00E-02,1.99E-02,1.16E-02,1.15E-02
72,1,1.99E-02,2.03E-02,1.15E-02,1.17E-02
73,1,2.06E-02,2.02E-02,1.19E-02,1.16E-02
74,1,1.98E-02,1.93E-02,1.14E-02,1.11E-02
75,1,1.74E-02,1.76E-02,1.00E-02,1.01E-02
76,1,1.76E-02,1.72E-02,1.01E-02,9.94E-03
77,1,1.75E-02,1.74E-02,1.01E-02,1.00E-02
78,1,1.75E-02,1.75E-02,1.01E-02,1.01E-02
79,1,1.74E-02,1.77E-02,1.00E-02,1.02E-02
80,1,1.77E-02,1.79E-02,1.02E-02,1.03E-02
81,1,1.80E-02,1.76E-02,1.03E-02,1.01E-02
82,1,1.77E-02,1.82E-02,1.02E-02,1.05E-02
83,1,1.87E-02,1.81E-02,1.07E-02,1.04E-02
84,1,1.76E-02,1.67E-02,1.01E-02,9.53E-03
85,1,1.49E-02,1.56E-02,8.58E-03,9.00E-03
86,1,1.46E-02,1.46E-02,8.45E-03,8.44E-03
87,1,1.50E-02,1.47E-02,8.66E-03,8.48E-03
88,1,1.48E-02,1.52E-02,8.51E-03,8.76E-03
89,1,1.51E-02,1.53E-02,8.64E-03,8.80E-03
90,1,1.53E-02,1.55E-02,8.75E-03,8.87E-03
91,1,1.57E-02,1.57E-02,8.98E-03,8.96E-03
92,1,1.60E-02,1.54E-02,9.13E-03,8.77E-03
93,1,1.56E-02,1.63E-02,8.90E-03,9.23E-03
94,1,1.72E-02,1.63E-02,9.55E-03,9.20E-03
95,1,1.57E-02,1.47E-02,8.85E-03,8.00E-03
96,1,1.26E-02,1.38E-02,7.22E-03,7.89E-03
97,1,1.21E-02,1.23E-02,6.91E-03,6.99E-03
98,1,1.28E-02,1.24E-02,7.29E-03,7.03E-03
99,1,1.26E-02,1.32E-02,7.08E-03,7.45E-03
100,1,1.31E-02,1.35E-02,7.25E-03,7.44E-03
101,1,1.36E-02,1.38E-02,7.44E-03,7.54E-03
102,1,1.42E-02,1.43E-02,7.70E-03,7.65E-03
103,1,1.48E-02,1.41E-02,7.89E-03,7.46E-03
104,1,1.43E-02,1.57E-02,7.60E-03,8.01E-03
105,1,1.71E-02,1.55E-02,8.35E-03,7.99E-03
106,1,1.48E-02,1.47E-02,7.58E-03,6.59E-03
107,1,1.18E-02,1.31E-02,6.13E-03,6.92E-03
108,1,1.20E-02,1.14E-02,5.76E-03,5.68E-03
109,1,1.23E-02,1.20E-02,6.21E-03,5.78E-03
110,1,1.30E-02,1.29E-02,6.15E-03,6.32E-03
111,1,1.37E-02,1.32E-02,6.32E-03,6.19E-03
112,1,1.37E-02,1.56E-02,6.19E-03,6.82E-03
113,1,1.78E-02,1.53E-02,6.92E-03,6.85E-03
114,1,1.46E-02,1.62E-02,6.27E-03,5.36E-03
115,1,1.96E-02,1.93E-02,1.13E-02,1.11E-02
116,1,1.96E-02,1.95E-02,1.13E-02,1.13E-02
117,1,1.95E-02,1.98E-02,1.13E-02,1.14E-02
118,1,1.97E-02,2.00E-02,1.13E-02,1.15E-02
119,1,1.99E-02,1.99E-02,1.14E-02,1.14E-02
120,1,1.98E-02,2.00E-02,1.14E-02,1.14E-02
121,1,2.08E-02,1.99E-02,1.17E-02,1.14E-02
122,1,2.01E-02,1.95E-02,1.15E-02,1.10E-02
123,1,1.76E-02,1.82E-02,9.92E-03,1.02E-02
124,1,1.74E-02,1.80E-02,9.56E-03,1.01E-02
125,1,1.79E-02,1.85E-02,9.88E-03,1.02E-02
126,1,1.80E-02,1.87E-02,9.94E-03,1.04E-02
127,1,1.86E-02,1.86E-02,1.02E-02,1.03E-02
128,1,1.88E-02,1.86E-02,1.03E-02,1.02E-02
129,1,1.92E-02,1.84E-02,1.04E-02,1.01E-02
130,1,1.90E-02,1.89E-02,1.03E-02,1.01E-02
131,1,2.10E-02,1.89E-02,1.10E-02,1.02E-02
132,1,1.90E-02,1.83E-02,1.04E-02,9.49E-03
133,1,1.66E-02,1.85E-02,8.64E-03,9.43E-03
134,1,1.70E-02,1.72E-02,8.00E-03,8.91E-03
135,1,1.70E-02,1.83E-02,8.54E-03,9.21E-03
136,1,1.72E-02,1.82E-02,8.69E-03,9.44E-03
137,1,1.75E-02,1.76E-02,8.90E-03,9.19E-03
138,1,1.78E-02,1.76E-02,9.14E-03,9.11E-03
139,1,1.80E-02,1.74E-02,9.28E-03,8.99E-03
140,1,1.85E-02,1.71E-02,9.48E-03,8.73E-03
141,1,1.82E-02,1.79E-02,9.34E-03,8.87E-03
142,1,2.08E-02,1.78E-02,1.03E-02,9.12E-03
143,1,1.79E-02,1.70E-02,9.35E-03,8.10E-03
144,1,1.55E-02,1.85E-02,7.49E-03,8.66E-03
145,1,1.63E-02,1.63E-02,6.54E-03,7.83E-03
146,1,1.59E-02,1.76E-02,7.39E-03,8.22E-03
147,1,1.59E-02,1.70E-02,7.49E-03,8.48E-03
148,1,1.61E-02,1.62E-02,7.78E-03,8.16E-03
149,1,1.62E-02,1.59E-02,8.06E-03,8.03E-03
150,1,1.64E-02,1.55E-02,8.28E-03,7.91E-03
151,1,1.69E-02,1.51E-02,8.54E-03,7.55E-03
152,1,1.65E-02,1.59E-02,8.42E-03,7.78E-03
153,1,1.91E-02,1.59E-02,9.56E-03,8.12E-03
154,1,1.60E-02,1.45E-02,8.39E-03,6.87E-03
155,1,1.32E-02,1.62E-02,6.50E-03,7.72E-03
156,1,1.36E-02,1.37E-02,5.46E-03,6.66E-03
157,1,1.40E-02,1.47E-02,6.66E-03,7.02E-03
158,1,1.40E-02,1.44E-02,6.82E-03,7.37E-03
159,1,1.47E-02,1.35E-02,7.42E-03,6.95E-03
160,1,1.43E-02,1.39E-02,7.51E-03,7.26E-03
161,1,1.64E-02,1.40E-02,8.84E-03,7.59E-03
162,1,1.39E-02,1.16E-02,7.68E-03,6.22E-03
163,1,1.72E-02,1.76E-02,9.92E-03,1.01E-02
164,1,1.79E-02,1.81E-02,1.03E-02,1.04E-02
165,1,1.78E-02,1.83E-02,1.02E-02,1.06E-02
166,1,1.84E-02,1.79E-02,1.05E-02,1.03E-02
167,1,1.85E-02,1.80E-02,1.05E-02,1.01E-02
168,1,1.83E-02,1.92E-02,1.01E-02,1.04E-02
169,1,2.02E-02,1.84E-02,1.05E-02,1.01E-02
170,1,1.85E-02,1.93E-02,9.96E-03,9.49E-03
171,1,1.71E-02,1.92E-02,9.22E-03,1.01E-02
172,1,1.85E-02,1.88E-02,9.34E-03,1.01E-02
173,1,1.82E-02,1.93E-02,9.64E-03,1.00E-02
174,1,1.87E-02,1.85E-02,9.68E-03,9.67E-03
175,1,1.87E-02,1.89E-02,9.49E-03,9.35E-03
176,1,1.97E-02,1.93E-02,9.52E-03,9.32E-03
177,1,1.99E-02,1.93E-02,9.35E-03,8.85E-03
178,1,2.00E-02,2.21E-02,8.97E-03,9.22E-03
179,1,2.46E-02,1.99E-02,9.62E-03,8.79E-03
180,1,2.07E-02,2.32E-02,9.01E-03,7.86E-03
181,1,1.99E-02,2.49E-02,8.69E-03,1.03E-02
182,1,2.34E-02,2.18E-02,8.54E-03,9.93E-03
183,1,2.09E-02,2.29E-02,9.31E-03,9.59E-03
184,1,2.09E-02,2.13E-02,8.96E-03,9.37E-03
185,1,2.13E-02,2.10E-02,9.01E-03,8.78E-03
186,1,2.06E-02,2.17E-02,8.63E-03,8.54E-03
