74;1;0.0366743;0.052087;0.00496059;0.00469303
75;1;0.0283726;0.0241909;0.00532913;0.00563376
76;1;0.0362345;0.0349273;0.00503762;0.00514115
77;1;0.0423915;0.0442961;0.00531882;0.00505266
78;1;0.0522579;0.0508052;0.00521754;0.00545864
79;1;0.0586425;0.0609243;0.00519792;0.00531789
80;1;0.0694997;0.0674172;0.00563301;0.00565542
81;1;0.075175;0.0739264;0.00576419;0.00531375
82;1;0.0784706;0.091983;0.0057107;0.00604031
83;1;0.106029;0.0791003;0.00620441;0.00606808
84;1;0.0792497;0.102241;0.00540048;0.00473097
85;1;0.0672634;0.0696731;0.00572;0.00637495
86;1;0.0886086;0.0763882;0.00446908;0.00483544
87;1;0.086436;0.0939222;0.00559318;0.0051295
88;1;0.0983506;0.0972755;0.00479125;0.00550449
89;1;0.107804;0.105624;0.0054488;0.00563358
90;1;0.112297;0.116318;0.00550867;0.00558778
91;1;0.125375;0.121478;0.00602185;0.00586364
92;1;0.12949;0.127523;0.00643764;0.00548322
93;1;0.130046;0.150199;0.00598537;0.00652433
94;1;0.167152;0.127708;0.00704611;0.00670851
95;1;0.124951;0.156006;0.00552346;0.00443286
96;1;0.111699;0.12191;0.005766;0.00682948
97;1;0.148089;0.123689;0.00386595;0.00439707
98;1;0.136657;0.150666;0.0055014;0.00480305
99;1;0.151318;0.149529;0.00440593;0.00550947
100;1;0.162027;0.158412;0.00531469;0.00557973
101;1;0.164543;0.170448;0.00550867;0.00558778
102;1;0.179632;0.1743;0.00615597;0.00591749
103;1;0.182519;0.179837;0.00682296;0.00547825
104;1;0.180375;0.207049;0.00607716;0.00685078
105;1;0.226764;0.175146;0.00764924;0.00714688
106;1;0.169574;0.208483;0.00547746;0.00397832
107;1;0.158818;0.177314;0.0050014;0.00621336
108;1;0.211742;0.17374;0.00370932;0.00358646
109;1;0.188162;0.214277;0.00479382;0.00335447
110;1;0.212029;0.205276;0.00475827;0.00544525
111;1;0.217926;0.21295;0.00530586;0.00451849
112;1;0.210511;0.244973;0.00534757;0.0068665
113;1;0.264634;0.204892;0.00664042;0.00677697
114;1;0.197662;0.241732;0.00492657;0.00342608
115;1;0.00681999;0.0134157;-0.00376937;-0.00365008
116;1;0.00776318;0.00785445;-0.00407204;-0.00399133
117;1;0.0116674;0.0103618;-0.00402496;-0.00376206
118;1;0.0197743;0.0182308;-0.00405603;-0.00363285
119;1;0.0259341;0.0255199;-0.00390625;-0.00361783
120;1;0.0319424;0.0386795;-0.0037633;-0.00384597
121;1;0.0526226;0.0362005;-0.00324703;-0.00378474
122;1;0.0383535;0.0551388;-0.00332239;-0.00371742
123;1;0.0334841;0.029913;-0.00369498;-0.00298504
124;1;0.0440228;0.0412609;-0.00437442;-0.00349357
125;1;0.0486011;0.0508783;-0.00383968;-0.00306001
126;1;0.0582774;0.0565583;-0.00389952;-0.00301732
127;1;0.0650298;0.0663396;-0.00344657;-0.00294222
128;1;0.0752469;0.0732702;-0.00339095;-0.0033188
129;1;0.0823726;0.0800119;-0.00302214;-0.00324825
130;1;0.085133;0.0993934;-0.00283582;-0.00364174
131;1;0.117654;0.0878462;-0.00171109;-0.00322181
132;1;0.0863199;0.112313;-0.002301;-0.00342488
133;1;0.0783988;0.0836316;-0.0041406;-0.00255493
134;1;0.104867;0.0890697;-0.00460413;-0.00302662
135;1;0.0982375;0.107769;-0.00433583;-0.00263218
136;1;0.110801;0.107914;-0.00353725;-0.00214975
137;1;0.118524;0.116803;-0.00369419;-0.00276229
138;1;0.124087;0.127091;-0.00303083;-0.00270842
139;1;0.136231;0.13287;-0.00288702;-0.00323565
140;1;0.143066;0.139415;-0.00254123;-0.00340249
141;1;0.142717;0.164621;-0.00200529;-0.00369091
142;1;0.187696;0.143526;-0.000578138;-0.00304844
143;1;0.138086;0.17396;-0.00142231;-0.00339709
144;1;0.128914;0.143773;-0.0047768;-0.00235783
145;1;0.173227;0.143378;-0.00554638;-0.00302151
146;1;0.154491;0.171422;-0.00488127;-0.00238439
147;1;0.170115;0.16572;-0.00377036;-0.00185655
148;1;0.17804;0.175148;-0.00388311;-0.0026515
149;1;0.182082;0.186513;-0.00303084;-0.00270842
150;1;0.195756;0.191221;-0.00269811;-0.00334643
151;1;0.202396;0.197234;-0.00230812;-0.00369569
152;1;0.199001;0.228298;-0.00145984;-0.0039387
153;1;0.256092;0.197869;0.000364116;-0.00305355
154;1;0.188649;0.234157;-0.000786112;-0.0035942
155;1;0.180404;0.20409;-0.00600427;-0.00331333
156;1;0.243561;0.198825;-0.00819708;-0.00502427
157;1;0.211883;0.23876;-0.00533325;-0.00334251
158;1;0.235939;0.225952;-0.00480495;-0.00370795
159;1;0.242414;0.233586;-0.00315732;-0.00354273
160;1;0.23371;0.268854;-0.00245501;-0.00426552
161;1;0.298529;0.230798;0.000878012;-0.00275179
162;1;0.219579;0.2704;-0.0010875;-0.00405417
163;1;0.0223161;0.0235337;-0.0128658;-0.0124928
164;1;0.0225491;0.0222282;-0.0129974;-0.0123901
165;1;0.0243664;0.0233812;-0.0127924;-0.0122801
166;1;0.0295375;0.0277682;-0.0125714;-0.0123148
167;1;0.0335302;0.0339553;-0.0127213;-0.0127034
168;1;0.0391945;0.0449935;-0.0129883;-0.0124147
169;1;0.0576368;0.0416381;-0.0128131;-0.0131554
170;1;0.0451818;0.0622936;-0.0127324;-0.0136868
171;1;0.0434337;0.0423557;-0.0120255;-0.0104324
172;1;0.0551039;0.0488496;-0.0125021;-0.0109581
173;1;0.0556397;0.0594004;-0.01168;-0.0111916
174;1;0.0644183;0.0625023;-0.0116706;-0.0112359
175;1;0.0704887;0.073452;-0.0123619;-0.01198
176;1;0.0811001;0.0792243;-0.0120045;-0.0117907
177;1;0.0869629;0.086267;-0.0126403;-0.0128433
178;1;0.0910691;0.106555;-0.0130866;-0.0123036
179;1;0.124906;0.0916585;-0.0122396;-0.0137421
180;1;0.0939913;0.124615;-0.0123055;-0.0148268
181;1;0.0895856;0.100495;-0.0111352;-0.00821427
182;1;0.119367;0.0975585;-0.0124537;-0.00945603
183;1;0.106056;0.118227;-0.0100426;-0.0102268
184;1;0.11765;0.116843;-0.0114565;-0.0102588
185;1;0.126332;0.124569;-0.0111283;-0.0110649
186;1;0.129155;0.136818;-0.0121272;-0.0117486
187;1;0.144392;0.14067;-0.0121602;-0.0117185
188;1;0.148539;0.148034;-0.0126667;-0.0133185
189;1;0.150736;0.175361;-0.013803;-0.012608
190;1;0.199727;0.148854;-0.0118462;-0.014754
191;1;0.149313;0.193584;-0.0123677;-0.016542
192;1;0.143773;0.167909;-0.0108468;-0.00626523
193;1;0.192608;0.153656;-0.0125959;-0.00821606
194;1;0.1647;0.185726;-0.0091625;-0.0096695
195;1;0.178536;0.177503;-0.0111733;-0.00954271
196;1;0.188451;0.185436;-0.0108868;-0.0109119
197;1;0.188261;0.199666;-0.0121272;-0.0117486
198;1;0.20662;0.201634;-0.0124017;-0.0118715
199;1;0.209633;0.208894;-0.01295;-0.0140346
200;1;0.209691;0.243146;-0.0146831;-0.0131653
201;1;0.273391;0.205344;-0.011704;-0.015994
202;1;0.204006;0.261502;-0.0126562;-0.018491
203;1;0.198384;0.234892;-0.0135327;-0.00652276
204;1;0.266276;0.207266;-0.0139188;-0.00856351
205;1;0.222149;0.2564;-0.0118127;-0.0116073
206;1;0.246659;0.236396;-0.0118217;-0.0103718
207;1;0.252211;0.24512;-0.013471;-0.0146464
208;1;0.244372;0.286349;-0.013968;-0.0130875
209;1;0.319142;0.237897;-0.0118917;-0.016982
210;1;0.237347;0.302931;-0.0120655;-0.0196567
211;1;0.0355966;0.034996;-0.0205168;-0.019915
212;1;0.0358625;0.0351954;-0.0206981;-0.0201096
213;1;0.0370001;0.0382046;-0.0205102;-0.0213355
214;1;0.0415344;0.0416964;-0.0212295;-0.0213504
215;1;0.0450645;0.0450261;-0.0211538;-0.0214033
216;1;0.0485443;0.0562672;-0.021624;-0.022489
217;1;0.0668061;0.0533535;-0.0226924;-0.0217934
218;1;0.0564613;0.0682255;-0.0236418;-0.0225264
219;1;0.049569;0.0523413;-0.0166681;-0.0164815
220;1;0.0615837;0.0558748;-0.0175953;-0.0175767
221;1;0.0605766;0.0673442;-0.018632;-0.0192379
222;1;0.0714952;0.0707187;-0.019698;-0.0197967
223;1;0.0756255;0.080255;-0.0196044;-0.0205072
224;1;0.0863215;0.0875407;-0.0214862;-0.0212029
225;1;0.0932712;0.091535;-0.0211429;-0.0212183
226;1;0.093713;0.113829;-0.0226937;-0.0235558
227;1;0.132295;0.101923;-0.0251106;-0.0235431
228;1;0.102536;0.129318;-0.0272777;-0.0254052
229;1;0.0930283;0.109327;-0.0122508;-0.0126394
230;1;0.124099;0.10375;-0.0140369;-0.014875
231;1;0.108129;0.124854;-0.0168219;-0.0169307
232;1;0.12218;0.123113;-0.0178485;-0.0188398
233;1;0.130777;0.132338;-0.0190382;-0.0193144
234;1;0.133132;0.142266;-0.0195959;-0.0202379
235;1;0.147519;0.148746;-0.0218743;-0.0214864
236;1;0.154059;0.152236;-0.0219118;-0.0214801
237;1;0.15021;0.18244;-0.024152;-0.025224
238;1;0.207699;0.160415;-0.0282284;-0.0258601
239;1;0.157458;0.199311;-0.0315962;-0.0289681
240;1;0.146925;0.177964;-0.00772316;-0.00881778
241;1;0.198288;0.161471;-0.0107154;-0.012304
242;1;0.164354;0.192976;-0.0151064;-0.0149898
243;1;0.183166;0.18377;-0.0168975;-0.0182218
244;1;0.19219;0.194459;-0.0183745;-0.018806
245;1;0.192014;0.205432;-0.0195959;-0.0202379
246;1;0.20923;0.211153;-0.0225381;-0.0219947
247;1;0.215587;0.213411;-0.0228628;-0.022098
248;1;0.207298;0.251433;-0.0258675;-0.027165
249;1;0.282914;0.2192;-0.0315499;-0.0284311
250;1;0.212791;0.269154;-0.0361238;-0.0327897
251;1;0.200868;0.247031;-0.0048913;-0.00685821
252;1;0.273786;0.218418;-0.0107266;-0.0116907
253;1;0.216918;0.26254;-0.0149412;-0.0155682
254;1;0.249562;0.245237;-0.0216082;-0.0210858
255;1;0.256211;0.25163;-0.0207751;-0.0216679
256;1;0.240658;0.296138;-0.027193;-0.0282563
257;1;0.331519;0.25572;-0.032664;-0.0302123
258;1;0.247945;0.314252;-0.0392673;-0.0355833
259;1;0.046557;0.0472772;-0.0267984;-0.0268981
260;1;0.0509303;0.0510802;-0.0293877;-0.0293921
261;1;0.0510005;0.0515995;-0.028647;-0.0292066
262;1;0.0539648;0.0547404;-0.0294494;-0.0296762
263;1;0.0591985;0.0568885;-0.0303745;-0.0296979
264;1;0.0591435;0.0646271;-0.02927;-0.0308088
265;1;0.0767176;0.0679992;-0.0343474;-0.0331887
266;1;0.0745043;0.0790847;-0.0341739;-0.0320525
267;1;0.0502586;0.0538595;-0.0187157;-0.0208951
268;1;0.0642304;0.0616476;-0.0234739;-0.0246536
269;1;0.0707637;0.0726691;-0.0268184;-0.0265206
270;1;0.0778716;0.0776961;-0.0270886;-0.0278923
271;1;0.0846668;0.0844766;-0.0279809;-0.0279784
272;1;0.0902904;0.0918868;-0.0287105;-0.0294
273;1;0.100925;0.0948029;-0.0310876;-0.0295546
274;1;0.0991946;0.11169;-0.0295336;-0.0323498
275;1;0.131562;0.109715;-0.0401714;-0.0375309
276;1;0.123845;0.135163;-0.0430395;-0.0380596
277;1;0.0923967;0.103337;-0.00900484;-0.0138889
278;1;0.115612;0.101191;-0.0167815;-0.0192916
279;1;0.114736;0.122252;-0.0251818;-0.0236859
280;1;0.126954;0.123831;-0.0248032;-0.0265887
281;1;0.132839;0.133828;-0.0268635;-0.0267097
282;1;0.140755;0.139688;-0.0276986;-0.0279469
283;1;0.14653;0.148736;-0.0287102;-0.0296948
284;1;0.159104;0.149469;-0.0325837;-0.0300181
285;1;0.153653;0.172992;-0.0303986;-0.034632
286;1;0.198221;0.162989;-0.0469762;-0.0427054
287;1;0.182538;0.201276;-0.0532048;-0.0451397
288;1;0.149269;0.167812;0.00133985;-0.00657491
289;1;0.181168;0.153732;-0.00971464;-0.0138117
290;1;0.169882;0.183764;-0.0239608;-0.0211241
291;1;0.186536;0.180267;-0.0229823;-0.0257861
292;1;0.191359;0.192963;-0.0264313;-0.0260111
293;1;0.200102;0.198364;-0.0276986;-0.0279469
294;1;0.205508;0.208372;-0.0291424;-0.0303935
295;1;0.219767;0.20684;-0.0344046;-0.0308208
296;1;0.210224;0.23614;-0.0316196;-0.0371939
297;1;0.266238;0.218177;-0.0540431;-0.0481852
298;1;0.242208;0.268252;-0.0635494;-0.0524537
299;1;0.207327;0.233546;0.0100788;-0.00112578
300;1;0.247355;0.207468;-0.00458957;-0.0104092
301;1;0.226808;0.245579;-0.0255319;-0.021196
302;1;0.245207;0.239979;-0.0248236;-0.029568
303;1;0.258149;0.245413;-0.0350003;-0.0298061
304;1;0.247604;0.277425;-0.0323851;-0.0388193
305;1;0.312079;0.255352;-0.0591456;-0.0521716
306;1;0.283198;0.314254;-0.0710511;-0.0578249
307;1;0.182889;0.175157;0.0175696;0.0180969
308;1;0.177428;0.189476;0.0069789;0.00617626
309;1;0.171461;0.195303;0.0132756;0.0156672
310;1;0.229351;0.182361;0.01242;0.0128009
311;1;0.186953;0.240223;0.0126884;0.0129785
312;1;0.253523;0.191292;0.0139052;0.0129638
313;1;0.187832;0.231685;0.0123377;0.00961907
314;1;0.216151;0.206239;0.00934791;0.00892362
315;1;0.21213;0.223692;-0.00195157;-0.00158784
316;1;0.203377;0.23113;0.00615467;0.00704987
317;1;0.270392;0.214854;0.0040259;0.00251933
318;1;0.224083;0.289128;0.00458704;0.00442837
319;1;0.296111;0.224691;0.00454301;0.00608494
320;1;0.221083;0.271304;0.00252505;0.00158838
321;1;0.240552;0.233421;-0.00251101;-0.00175502
322;1;0.237155;0.251478;-0.00748097;-0.0081552
323;1;0.226813;0.258523;-0.00659324;-0.00481482
324;1;0.307821;0.243226;-0.00758406;-0.00580222
325;1;0.253549;0.320519;-0.00484744;-0.00465345
326;1;0.333998;0.253014;-0.0011345;-0.00296339
327;1;0.244332;0.298793;-0.00227424;-0.00405881
328;1;0.25811;0.249236;-0.0116353;-0.0117618
329;1;0.256296;0.266936;-0.0158896;-0.0153884
330;1;0.245784;0.290223;-0.0149735;-0.00686986
331;1;0.330911;0.250026;-0.0172287;-0.0115116
332;1;0.266494;0.340288;-0.0130235;-0.0124357
333;1;0.354675;0.257403;-0.00993763;-0.014998
334;1;0.262321;0.331339;-0.0109897;-0.019622
335;1;0.264241;0.260033;-0.0199941;-0.0202201
336;1;0.259247;0.271626;-0.0204688;-0.0198873
337;1;0.247248;0.305006;-0.00832262;-0.00910196
338;1;0.339409;0.255976;-0.0111426;-0.0132667
339;1;0.251093;0.350364;-0.021745;-0.0226545
340;1;0.36869;0.271685;-0.0310596;-0.0287384
341;1;0.27122;0.345773;-0.0363931;-0.0341425
342;1;0.258469;0.252604;-0.0361497;-0.0337602
343;1;0.259595;0.268409;-0.0232985;-0.0251475
344;1;0.254951;0.289702;0.0139481;-0.00042597
345;1;0.308398;0.246525;-0.00860211;-0.0114529
346;1;0.263037;0.317462;-0.0292762;-0.0306103
347;1;0.345076;0.274497;-0.0563153;-0.0519863
348;1;0.311317;0.347969;-0.0736229;-0.0582655
349;1;0.191138;0.237199;-0.0166307;-0.0141105
350;1;0.25693;0.199855;-0.0178717;-0.0173136
351;1;0.198469;0.225255;-0.0163943;-0.0176054
352;1;0.19225;0.208578;-0.0183236;-0.0173759
353;1;0.214784;0.179865;-0.0174858;-0.0173235
354;1;0.161433;0.179911;-0.0180204;-0.0200699
355;1;0.168418;0.169667;-0.0106997;-0.0107433
356;1;0.222643;0.275638;-0.00534034;-0.00421712
357;1;0.299088;0.231702;-0.00680994;-0.00760361
358;1;0.235835;0.268158;-0.00538048;-0.00776606
359;1;0.22714;0.248382;-0.00697544;-0.00431531
360;1;0.254325;0.210312;-0.00553273;-0.00489816
361;1;0.189419;0.21183;-0.00655551;-0.00752622
362;1;0.199526;0.201269;-0.0029676;-0.00301124
363;1;0.246123;0.304741;0.00293051;0.00552687
364;1;0.336111;0.25982;0.00150673;0.00421841
365;1;0.26443;0.295032;0.00532861;0.00560779
366;1;0.256144;0.276747;0.0065298;0.0055866
367;1;0.28971;0.237997;0.00962571;0.00727871
368;1;0.213498;0.240283;0.00782405;0.0053421
369;1;0.223956;0.226067;0.00477319;0.00472955
370;1;0.264457;0.339288;0.0148768;0.0237767
371;1;0.358986;0.266403;0.0154016;0.021324
372;1;0.276488;0.311262;0.0181408;0.015614
373;1;0.267695;0.293589;0.0167729;0.0181675
374;1;0.316142;0.246552;0.0197973;0.0132358
375;1;0.232873;0.273569;0.0201565;0.0118999
376;1;0.239667;0.241998;0.0119952;0.0119516
377;1;0.278447;0.353744;0.047706;0.04352
378;1;0.371403;0.288602;0.0375007;0.0361041
379;1;0.274258;0.32166;0.0325134;0.0347061
380;1;0.265383;0.298402;0.0240676;0.0239125
381;1;0.321526;0.260967;0.020768;0.0206045
382;1;0.234546;0.287164;0.0106599;0.0132042
383;1;0.245362;0.247748;0.0182063;0.0181626
384;1;0.323839;0.35882;0.0849483;0.0701596
385;1;0.35327;0.290298;0.0716038;0.0625983
386;1;0.279062;0.304429;0.0365104;0.0474564
387;1;0.27695;0.282638;0.0434028;0.0337308
388;1;0.288219;0.24628;0.013301;0.021176
389;1;0.240935;0.271138;-0.00479994;0.00819173
390;1;0.240495;0.242772;0.0229831;0.0229395
391;1;0;0;0;0
392;1;0;0;0;0
393;1;0;0;0;0
394;1;0;0;0;0
395;1;0;0;0;0
396;1;0;0;0;0
397;1;0;0;0;0
398;1;0;0;0;0
399;1;0;0;0;0
400;1;0;0;0;0
401;1;0;0;0;0
402;1;0;0;0;0
403;1;0;0;0;0
404;1;0;0;0;0
405;1;0;0;0;0
406;1;0;0;0;0
407;1;0;0;0;0
408;1;0;0;0;0
409;1;0;0;0;0
410;1;0;0;0;0
411;1;0;0;0;0
412;1;0;0;0;0
413;1;0;0;0;0
414;1;0;0;0;0
415;1;0;0;0;0
416;1;0;0;0;0
417;1;0;0;0;0
418;1;0;0;0;0
419;1;0;0;0;0
420;1;0;0;0;0
421;1;0;0;0;0
422;1;0;0;0;0
423;1;0;0;0;0
424;1;0;0;0;0
425;1;0;0;0;0
426;1;0;0;0;0
427;1;0;0;0;0
428;1;0;0;0;0
429;1;0;0;0;0
430;1;0;0;0;0
431;1;0;0;0;0
432;1;0;0;0;0
433;1;0.166567;0.207114;-0.0173757;-0.0157575
434;1;0.224243;0.173331;-0.0183476;-0.0187292
435;1;0.173373;0.200093;-0.0165862;-0.0187743
436;1;0.175907;0.173663;-0.0177496;-0.0185495
437;1;0.168976;0.168279;-0.0180882;-0.0180996
438;1;0.157464;0.160403;-0.0184506;-0.0180809
439;1;0.148761;0.145984;-0.0187357;-0.0175531
440;1;0.133353;0.144737;-0.0193251;-0.0178085
441;1;0.141117;0.120727;-0.0185558;-0.0174741
442;1;0.107968;0.114985;-0.0186067;-0.019477
443;1;0.123173;0.155396;-0.0175809;-0.0163774
444;1;0.165183;0.126551;-0.0183823;-0.01852
445;1;0.124521;0.144599;-0.0170427;-0.0186133
446;1;0.12408;0.122631;-0.0179139;-0.0183834
447;1;0.116976;0.11588;-0.0181486;-0.0180965
448;1;0.105727;0.108177;-0.0183902;-0.018084
449;1;0.0975722;0.0956033;-0.0185714;-0.0177191
450;1;0.0855685;0.090462;-0.0188686;-0.0179695
451;1;0.0838947;0.0755169;-0.0185211;-0.0176833
452;1;0.0666832;0.0660674;-0.0184015;-0.0188571
453;1;0.0823461;0.105992;-0.0179856;-0.0171526
454;1;0.108818;0.0826338;-0.0185943;-0.0185004
455;1;0.078829;0.0920422;-0.0176763;-0.0186753
456;1;0.075692;0.075125;-0.0181744;-0.018412
457;1;0.0690084;0.067662;-0.0182669;-0.0182949
458;1;0.0592842;0.060499;-0.0184067;-0.0182097
459;1;0.0518516;0.0517065;-0.0183685;-0.0179652
460;1;0.0455217;0.0444439;-0.0186269;-0.0181242
461;1;0.0387777;0.0377979;-0.0183335;-0.0180581
462;1;0.0339928;0.0346578;-0.0187151;-0.0181148
463;1;0.0325064;0.0316015;-0.0181262;-0.0181095
464;1;0.0329204;0.0419621;-0.0168418;-0.0165206
465;1;0.0375297;0.0303701;-0.0170549;-0.0168529
466;1;0.0294355;0.0315602;-0.0168797;-0.0168377
467;1;0.0293289;0.0308498;-0.0168717;-0.0167971
468;1;0.19257;0.239446;-0.0071647;-0.00546239
469;1;0.258473;0.198126;-0.00916553;-0.00877484
470;1;0.204404;0.234776;-0.00786162;-0.00886567
471;1;0.204825;0.201941;-0.0080398;-0.00692424
472;1;0.198676;0.195758;-0.00782053;-0.00775104
473;1;0.184353;0.187325;-0.00647853;-0.00673119
474;1;0.174749;0.171166;-0.00645304;-0.00730191
475;1;0.156387;0.171899;-0.00671027;-0.00579072
476;1;0.166184;0.139888;-0.00566872;-0.0060097
477;1;0.125446;0.135092;-0.00699837;-0.00822227
478;1;0.139884;0.177312;-0.00713698;-0.00592237
479;1;0.187931;0.142109;-0.00858273;-0.00831398
480;1;0.144583;0.167254;-0.00766972;-0.00835318
481;1;0.141869;0.140062;-0.00777534;-0.00698719
482;1;0.135152;0.132242;-0.00759686;-0.00758107
483;1;0.120866;0.123832;-0.00670219;-0.00690117
484;1;0.111876;0.109374;-0.0067175;-0.00723896
485;1;0.0967196;0.104532;-0.00690216;-0.00630321
486;1;0.0958688;0.0840926;-0.00625152;-0.00647056
487;1;0.0730513;0.0733682;-0.00702609;-0.00776229
488;1;0.0889289;0.117077;-0.00735968;-0.00661287
489;1;0.119562;0.0879552;-0.00827636;-0.00810053
490;1;0.0868306;0.101901;-0.00774811;-0.0080793
491;1;0.0811263;0.0802461;-0.00783794;-0.00726037
492;1;0.0740826;0.0712454;-0.00772752;-0.00765312
493;1;0.0604389;0.062552;-0.0072685;-0.00737908
494;1;0.0514132;0.0510878;-0.00741474;-0.00752461
495;1;0.0414853;0.0411744;-0.00698356;-0.00724872
496;1;0.03113;0.0301979;-0.00754521;-0.00731088
497;1;0.0200083;0.0236532;-0.00691375;-0.0071201
498;1;0.0181177;0.0137249;-0.007476;-0.00764799
499;1;0.0198551;0.0354188;-0.00520639;-0.00506574
500;1;0.0271322;0.0136213;-0.00562806;-0.00559675
501;1;0.0104615;0.0177962;-0.0055081;-0.00560135
502;1;0.00993554;0.0136734;-0.00537068;-0.00528828
503;1;0.21342;0.267748;0.00192559;0.00494257
504;1;0.291193;0.223636;5,38E+00;0.00406209
505;1;0.225289;0.257377;0.00292098;0.00532547
506;1;0.226559;0.221166;0.00330056;0.00453062
507;1;0.217664;0.214173;0.00451864;0.00479093
508;1;0.204307;0.2052;0.00468071;0.00364302
509;1;0.195143;0.19026;0.00600551;0.0039083
510;1;0.177082;0.193877;0.00605809;0.00370934
511;1;0.194497;0.162836;0.00814895;0.00496718
512;1;0.144625;0.159147;0.00617202;0.00368806
513;1;0.153861;0.196691;0.00263333;0.00473348
514;1;0.210348;0.159343;0.00140299;0.00421294
515;1;0.15835;0.182259;0.00344383;0.00505612
516;1;0.156399;0.152693;0.00375138;0.0044269
517;1;0.147455;0.144382;0.00454565;0.00459962
518;1;0.134111;0.135416;0.0046537;0.00383434
519;1;0.125014;0.121811;0.00555468;0.00401202
520;1;0.110198;0.118807;0.00553523;0.00397869
521;1;0.11374;0.0986153;0.00679976;0.00481633
522;1;0.0851596;0.088204;0.00546428;0.00389715
523;1;0.0959307;0.127513;0.00304224;0.00422916
524;1;0.131663;0.0969198;0.00243485;0.00408987
525;1;0.0932747;0.10917;0.00363466;0.00452959
526;1;0.0881412;0.0863364;0.00382659;0.0040734
527;1;0.0792089;0.0765511;0.00421623;0.00417017
528;1;0.0659037;0.0673602;0.00408635;0.00366412
529;1;0.0560977;0.0558446;0.00465701;0.00392655
530;1;0.0464629;0.0450318;0.00437811;0.00344203
531;1;0.03532;0.0353957;0.00490968;0.0040087
532;1;0.024109;0.0267326;0.00459617;0.00411344
533;1;0.019609;0.0114828;0.00449306;0.00380286
534;1;0.0213027;0.0366591;0.00605469;0.00588917
535;1;0.0297752;0.0164238;0.00621736;0.0064166
536;1;0.0121579;0.0190386;0.00641135;0.0065342
537;1;0.0118264;0.0131111;0.00618349;0.00588249
538;1;0.231085;0.299189;0.0166095;0.0234289
