84.0000,6.4434,1.2376,5.3572,-3.3596
85.0000,6.0565,1.2067,5.0226,-3.1621
86.0000,5.7181,1.1824,4.6953,-3.0419
87.0000,5.3776,1.1555,4.3816,-2.8956
88.0000,5.0374,1.1256,4.0796,-2.7322
89.0000,4.7213,1.0957,3.7910,-2.5919
90.0000,4.4117,1.0619,3.5163,-2.4436
91.0000,4.1203,1.0283,3.2575,-2.3039
92.0000,3.8430,0.9908,3.0132,-2.1698
93.0000,3.5728,0.9539,2.7863,-2.0227
94.0000,3.3391,0.9126,2.5736,-1.9219
95.0000,3.0922,0.8707,2.3772,-1.7755
96.0000,2.8451,0.8293,2.1998,-1.6024
97.0000,2.6681,0.7941,2.0316,-1.5364
98.0000,2.4834,0.7546,1.8819,-1.4340
99.0000,2.2984,0.7135,1.7498,-1.3084
100.0000,2.1448,0.6705,1.6336,-1.2173
101.0000,1.9923,0.6263,1.5390,-1.0993
102.0000,1.8819,0.5788,1.4610,-1.0355
103.0000,1.7597,0.5297,1.4026,-0.9212
104.0000,1.4163,0.4863,1.3008,-0.2776
105.0000,1.2201,0.4731,1.1093,0.1848
106.0000,1.0873,0.4431,0.8046,0.5819
107.0000,1.0539,0.3983,0.4075,0.8866
108.0000,1.1323,0.3418,-0.0549,1.0781
109.0000,1.1922,0.3934,-0.4522,1.0305
110.0000,1.1036,0.4889,-0.3833,0.9121
111.0000,1.0430,0.5919,-0.3042,0.8031
112.0000,1.0025,0.6879,-0.2047,0.6999
113.0000,0.9886,0.7819,-0.0968,0.5972
114.0000,1.0096,0.8758,0.0296,0.5013
115.0000,1.0576,0.9593,0.1653,0.4135
116.0000,1.1309,1.0483,0.2713,0.3261
117.0000,1.2672,1.1497,0.5011,0.1815
118.0000,1.4199,1.2319,0.7054,0.0304
119.0000,1.6142,1.3210,0.9207,-0.1138
120.0000,1.8324,1.4019,1.1521,-0.2555
121.0000,2.0750,1.4840,1.3948,-0.3974
122.0000,2.3364,1.5611,1.6525,-0.5396
123.0000,2.6162,1.6377,1.9236,-0.6801
124.0000,2.9089,1.7088,2.2059,-0.8217
125.0000,3.2153,1.7803,2.4999,-0.9586
126.0000,3.5271,1.8426,2.8028,-1.0906
127.0000,3.8248,1.9070,3.0821,-1.2216
128.0000,4.2223,1.9849,3.4546,-1.3977
129.0000,4.6033,2.0462,3.8090,-1.5795
130.0000,4.9945,2.1119,4.1715,-1.7559
131.0000,5.3952,2.1703,4.5463,-1.9309
132.0000,5.8051,2.2288,4.9292,-2.1058
133.0000,6.2248,2.2827,5.3230,-2.2810
134.0000,6.6532,2.3353,5.7259,-2.4548
135.0000,7.0889,2.3833,6.1368,-2.6292
136.0000,7.5309,2.4300,6.5551,-2.8000
137.0000,7.9760,2.4698,6.9793,-2.9675
138.0000,8.4072,2.5078,7.3875,-3.1332
139.0000,8.9073,2.5605,7.8555,-3.3279
140.0000,9.3972,2.5993,8.3132,-3.5272
141.0000,9.8915,2.6396,8.7757,-3.7231
142.0000,10.3922,2.6741,9.2463,-3.9181
143.0000,10.8969,2.7068,9.7210,-4.1132
144.0000,11.4072,2.7361,10.2021,-4.3075
145.0000,11.9210,2.7621,10.6873,-4.5015
146.0000,12.4374,2.7851,11.1761,-4.6933
147.0000,12.9555,2.8035,11.6679,-4.8832
148.0000,13.4642,2.8162,12.1509,-5.0705
149.0000,14.0070,2.8446,12.6616,-5.2714
150.0000,14.5467,2.8615,13.1694,-5.4759
151.0000,15.0876,2.8773,13.6788,-5.6788
152.0000,15.6310,2.8879,14.1914,-5.8814
153.0000,16.1752,2.8960,14.7050,-6.0840
154.0000,16.7194,2.8997,15.2192,-6.2854
155.0000,17.2640,2.9004,15.7339,-6.4866
156.0000,1.5758,0.4381,1.3660,-0.6522
157.0000,1.5444,0.3888,1.3987,-0.5270
158.0000,1.5571,0.3419,1.4386,-0.4880
159.0000,1.5724,0.2884,1.5004,-0.3719
160.0000,1.6221,0.2255,1.5779,-0.3012
161.0000,1.6862,0.1591,1.6694,-0.1759
162.0000,1.7803,-0.0192,1.7195,0.4607
163.0000,1.7847,-0.1274,1.5417,0.8901
164.0000,1.7946,-0.2268,1.2588,1.2588
165.0000,1.8071,-0.3108,0.8901,1.5417
166.0000,1.8189,-0.3736,0.4607,1.7195
167.0000,1.7194,-0.3228,-0.0630,1.6876
168.0000,1.6125,-0.2382,-0.1693,1.5858
169.0000,1.5322,-0.1355,-0.2643,1.5032
170.0000,1.4700,-0.0408,-0.3548,1.4259
171.0000,1.4376,0.0836,-0.4806,1.3523
172.0000,1.3536,0.1706,-0.4819,1.2534
173.0000,1.9303,0.0259,1.9290,-0.0646
174.0000,2.0972,-0.0435,2.0953,-0.0766
175.0000,2.2774,-0.1124,2.2746,-0.0071
176.0000,2.4709,-0.1821,2.4633,-0.0633
177.0000,2.6748,-0.2535,2.6625,-0.0316
178.0000,2.8885,-0.3208,2.8702,0.0507
179.0000,3.0991,-0.5622,3.0123,0.4630
180.0000,3.0602,-0.7198,2.8460,0.8644
181.0000,2.9739,-0.8471,2.5815,1.2091
182.0000,2.8372,-0.9354,2.2368,1.4736
183.0000,2.6488,-0.9787,1.8354,1.6399
184.0000,2.2855,-0.9120,1.2095,1.7115
185.0000,2.1861,-0.8608,1.0382,1.7205
186.0000,2.0783,-0.7968,0.8344,1.7287
187.0000,1.9829,-0.7211,0.6258,1.7379
188.0000,1.9113,-0.6312,0.4286,1.7524
189.0000,1.8650,-0.5410,0.2289,1.7701
190.0000,15.0247,-1.6080,13.5369,-6.3173
191.0000,14.7126,-1.6080,13.2604,-6.1674
192.0000,14.4007,-1.6080,12.9839,-6.0176
193.0000,14.0888,-1.6080,12.7074,-5.8677
194.0000,13.7770,-1.6080,12.4308,-5.7179
195.0000,13.4652,-1.6080,12.1541,-5.5680
196.0000,13.2532,-1.2872,11.8198,-5.8552
197.0000,13.2613,-0.9456,11.6512,-6.2624
198.0000,13.1779,-0.6065,11.3828,-6.6121
199.0000,13.0060,-0.2931,11.0332,-6.8804
200.0000,12.7515,-0.0267,10.6259,-7.0491
201.0000,12.7363,0.1737,10.4654,-7.2566
202.0000,13.0491,0.1733,10.7419,-7.4067
203.0000,13.3619,0.1730,11.0184,-7.5568
204.0000,13.6746,0.1728,11.2947,-7.7068
205.0000,13.9875,0.1727,11.5711,-7.8568
206.0000,14.3003,0.1727,11.8474,-8.0067
207.0000,14.9458,-0.0281,12.5611,-8.0991
208.0000,15.2039,-0.2944,12.9686,-7.9303
209.0000,15.3771,-0.6075,13.3185,-7.6618
210.0000,15.4585,-0.9463,13.5870,-7.3119
211.0000,15.4450,-1.2875,13.7558,-6.9044
212.0000,3.2822,-0.4580,3.2475,-0.1317
213.0000,3.4828,-0.5320,3.4327,-0.2520
214.0000,3.6852,-0.6033,3.6241,-0.2873
215.0000,3.8991,-0.6679,3.8203,-0.4023
216.0000,4.1196,-0.7311,4.0232,-0.5002
217.0000,4.3464,-0.7894,4.2310,-0.6054
218.0000,4.5796,-0.8441,4.4450,-0.7086
219.0000,4.8231,-0.8953,4.6632,-0.8460
220.0000,5.0673,-0.9428,4.8864,-0.9551
221.0000,5.3071,-0.9840,5.1144,-1.0196
222.0000,5.5802,-1.0380,5.3458,-1.2177
223.0000,5.8549,-1.0918,5.5826,-1.3867
224.0000,6.1191,-1.1427,5.8239,-1.4897
225.0000,6.4011,-1.1874,6.0689,-1.6533
226.0000,6.6852,-1.2304,6.3187,-1.8031
227.0000,6.9738,-1.2684,6.5721,-1.9577
228.0000,7.2670,-1.3032,6.8296,-2.1136
229.0000,7.5676,-1.3340,7.0901,-2.2845
230.0000,7.8686,-1.3612,7.3538,-2.4462
231.0000,8.1628,-1.3834,7.6205,-2.5779
232.0000,8.4881,-1.4189,7.8899,-2.7900
233.0000,8.8130,-1.4531,8.1628,-2.9877
234.0000,9.1248,-1.4842,8.4388,-3.1378
235.0000,9.4526,-1.5099,8.7167,-3.3303
236.0000,9.7800,-1.5334,8.9976,-3.5129
237.0000,10.1087,-1.5520,9.2800,-3.6956
238.0000,10.4423,-1.5680,9.5649,-3.8855
239.0000,10.7765,-1.5794,9.8507,-4.0746
240.0000,11.1106,-1.5877,10.1382,-4.2593
241.0000,11.4497,-1.5916,10.4263,-4.4558
242.0000,11.7839,-1.5925,10.7150,-4.6380
243.0000,12.1274,-1.6018,11.0048,-4.8377
244.0000,12.4712,-1.6076,11.2955,-5.0357
245.0000,12.8120,-1.6099,11.5865,-5.2258
246.0000,12.9645,-1.8863,11.8198,-4.9812
247.0000,12.6923,-2.1030,11.6512,-4.5740
248.0000,12.3469,-2.2433,11.3828,-4.2243
249.0000,11.9441,-2.2978,11.0332,-3.9560
250.0000,11.5054,-2.2627,10.6259,-3.7873
251.0000,10.7292,-2.1423,9.9005,-3.5364
252.0000,10.3968,-2.1394,9.6104,-3.3401
253.0000,10.0646,-2.1356,9.3195,-3.1436
254.0000,9.7321,-2.1258,9.0273,-2.9502
255.0000,9.4168,-2.1165,8.7505,-2.7617
256.0000,9.0951,-2.1059,8.4668,-2.5689
257.0000,8.7746,-2.0925,8.1827,-2.3789
258.0000,8.4551,-2.0780,7.8988,-2.1864
259.0000,8.1386,-2.0607,7.6157,-1.9979
260.0000,7.8249,-2.0427,7.3339,-1.8084
261.0000,7.5153,-2.0218,7.0540,-1.6228
262.0000,7.2090,-2.0009,6.7750,-1.4370
263.0000,6.9073,-1.9759,6.4986,-1.2550
264.0000,6.6092,-1.9526,6.2228,-1.0709
265.0000,6.3045,-1.9209,5.9377,-0.8951
266.0000,6.0477,-1.8874,5.6987,-0.7328
267.0000,5.7803,-1.8572,5.4442,-0.5688
268.0000,5.5143,-1.8223,5.1885,-0.4076
269.0000,5.2550,-1.7871,4.9357,-0.2456
270.0000,5.0000,-1.7498,4.6830,-0.0882
271.0000,4.7539,-1.7104,4.4351,0.0668
272.0000,4.5138,-1.6713,4.1873,0.2184
273.0000,4.2823,-1.6277,3.9439,0.3666
274.0000,4.0595,-1.5878,3.7003,0.5160
275.0000,3.8235,-1.5364,3.4393,0.6555
276.0000,3.6572,-1.4819,3.2529,0.7732
277.0000,3.4802,-1.4348,3.0431,0.8904
278.0000,3.3067,-1.3812,2.8316,1.0043
279.0000,3.1469,-1.3286,2.6245,1.1180
280.0000,2.9943,-1.2735,2.4173,1.2252
281.0000,2.8564,-1.2164,2.2168,1.3285
282.0000,2.7289,-1.1605,2.0163,1.4264
283.0000,2.6147,-1.0993,1.8215,1.5200
284.0000,2.5176,-1.0438,1.6257,1.6143
285.0000,11.5736,-2.6474,7.1199,-8.7319
286.0000,11.9110,-2.5710,7.5752,-8.8248
287.0000,12.2572,-2.4947,8.0306,-8.9177
288.0000,12.6115,-2.4183,8.4859,-9.0106
289.0000,12.9732,-2.3419,8.9413,-9.1035
290.0000,13.3418,-2.2656,9.3966,-9.1964
291.0000,13.7166,-2.1892,9.8520,-9.2892
292.0000,14.0972,-2.1128,10.3074,-9.3821
293.0000,14.4831,-2.0365,10.7627,-9.4750
294.0000,14.8739,-1.9601,11.2181,-9.5679
295.0000,15.2692,-1.8837,11.6734,-9.6608
296.0000,15.6687,-1.8074,12.1288,-9.7537
297.0000,16.0721,-1.7310,12.5841,-9.8465
298.0000,16.4790,-1.6546,13.0395,-9.9394
299.0000,16.8893,-1.5783,13.4949,-10.0323
300.0000,17.3027,-1.5019,13.9502,-10.1252
301.0000,17.7190,-1.4255,14.4056,-10.2181
302.0000,18.1379,-1.3492,14.8609,-10.3110
303.0000,19.0299,-1.2727,15.7720,-10.5717
304.0000,19.5007,-1.2727,16.2271,-10.7395
305.0000,19.5473,-1.3490,16.2273,-10.8144
306.0000,19.1242,-1.4253,15.7719,-10.7215
307.0000,18.7033,-1.5017,15.3164,-10.6286
308.0000,18.2850,-1.5781,14.8610,-10.5357
309.0000,17.8692,-1.6545,14.4055,-10.4428
310.0000,17.4562,-1.7308,13.9500,-10.3499
311.0000,17.0463,-1.8072,13.4946,-10.2570
312.0000,16.6396,-1.8836,13.0391,-10.1641
313.0000,16.2363,-1.9600,12.5837,-10.0712
314.0000,15.8369,-2.0364,12.1282,-9.9783
315.0000,15.4414,-2.1127,11.6727,-9.8854
316.0000,15.0503,-2.1891,11.2173,-9.7925
317.0000,14.6639,-2.2655,10.7618,-9.6996
318.0000,14.2826,-2.3419,10.3064,-9.6067
319.0000,13.9068,-2.4183,9.8509,-9.5138
320.0000,13.5370,-2.4946,9.3955,-9.4209
321.0000,13.1736,-2.5710,8.9400,-9.3279
322.0000,12.8172,-2.6474,8.4845,-9.2350
323.0000,12.0550,-2.7238,7.5739,-8.9744
324.0000,11.6476,-2.7238,7.1197,-8.8067
325.0000,11.3915,-2.4569,7.1199,-8.5462
326.0000,11.5602,-2.1900,7.5752,-8.4533
327.0000,11.7509,-1.9231,8.0306,-8.3604
328.0000,11.9627,-1.6561,8.4859,-8.2675
329.0000,12.1943,-1.3892,8.9413,-8.1746
330.0000,12.4447,-1.1223,9.3966,-8.0817
331.0000,12.7128,-0.8554,9.8520,-7.9889
332.0000,12.9975,-0.5885,10.3074,-7.8960
333.0000,13.2977,-0.3216,10.7627,-7.8031
334.0000,13.6123,-0.0547,11.2181,-7.7102
335.0000,13.9405,0.2122,11.6734,-7.6173
336.0000,14.2813,0.4791,12.1288,-7.5244
337.0000,14.6337,0.7460,12.5841,-7.4316
338.0000,14.9970,1.0129,13.0395,-7.3387
339.0000,15.3704,1.2798,13.4949,-7.2458
340.0000,15.7533,1.5467,13.9502,-7.1529
341.0000,16.1448,1.8136,14.4056,-7.0600
342.0000,16.5444,2.0805,14.8609,-6.9671
343.0000,16.4143,2.3436,14.8123,-6.6733
344.0000,15.8628,2.3374,14.2921,-6.4730
345.0000,15.3104,2.3319,13.7714,-6.2707
346.0000,14.7596,2.3236,13.2524,-6.0679
347.0000,14.2127,2.3152,12.7375,-5.8649
348.0000,13.6656,2.3037,12.2224,-5.6617
349.0000,13.1249,2.2945,11.7123,-5.4608
350.0000,12.6020,2.2833,11.2218,-5.2600
351.0000,12.0831,2.2643,10.7332,-5.0668
352.0000,11.5548,2.2429,10.2333,-4.8748
353.0000,11.0287,2.2200,9.7359,-4.6815
354.0000,10.5064,2.1952,9.2429,-4.4872
355.0000,9.9931,2.1691,8.7598,-4.2922
356.0000,9.4834,2.1406,8.2807,-4.0967
357.0000,8.9855,2.1122,7.8140,-3.9012
358.0000,8.4893,2.0802,7.3492,-3.7054
359.0000,8.0048,2.0527,6.8936,-3.5131
360.0000,7.5413,2.0234,6.4606,-3.3223
361.0000,7.0864,1.9866,6.0304,-3.1472
362.0000,6.6294,1.9473,5.5958,-2.9739
363.0000,6.1765,1.9038,5.1653,-2.8009
364.0000,5.7334,1.8600,4.7449,-2.6264
365.0000,5.3006,1.8128,4.3360,-2.4515
366.0000,4.8821,1.7660,3.9416,-2.2760
367.0000,4.4727,1.7152,3.5569,-2.1005
368.0000,4.0819,1.6664,3.1906,-1.9250
369.0000,3.6971,1.6126,2.8298,-1.7492
370.0000,3.3317,1.5661,2.4813,-1.5782
371.0000,2.9924,1.5180,2.1592,-1.4099
372.0000,2.6704,1.4627,1.8411,-1.2657
373.0000,2.3585,1.4048,1.5247,-1.1243
374.0000,2.0602,1.3402,1.2163,-0.9844
375.0000,1.7856,1.2765,0.9211,-0.8429
376.0000,1.5381,1.2082,0.6438,-0.7011
377.0000,1.3281,1.1415,0.3858,-0.5587
378.0000,1.1569,1.0699,0.1426,-0.4163
379.0000,1.0411,1.0015,-0.0761,-0.2740
380.0000,0.9794,0.9274,-0.2861,-0.1311
381.0000,0.9879,0.8629,-0.4810,0.0059
382.0000,1.0354,0.7971,-0.6460,0.1391
383.0000,1.1096,0.7240,-0.8050,0.2429
384.0000,1.2070,0.6477,-0.9590,0.3432
385.0000,1.3065,0.5642,-1.0922,0.4424
386.0000,1.4172,0.4801,-1.2171,0.5446
387.0000,1.5082,0.3958,-1.3025,0.6491
388.0000,1.6047,0.3079,-1.3815,0.7562
389.0000,1.6898,0.2295,-1.4372,0.8585
390.0000,2.0989,0.0890,-1.9097,0.8663
391.0000,2.4808,0.0271,-2.3564,0.7752
392.0000,2.8856,-0.0348,-2.8031,0.6841
393.0000,3.3049,-0.0968,-3.2499,0.5930
394.0000,3.7339,-0.1587,-3.6966,0.5018
395.0000,4.1694,-0.2206,-4.1433,0.4107
396.0000,4.6098,-0.2826,-4.5900,0.3196
397.0000,5.0536,-0.3445,-5.0367,0.2285
398.0000,5.5002,-0.4064,-5.4834,0.1374
399.0000,5.9488,-0.4684,-5.9301,0.0462
400.0000,6.3990,-0.5303,-6.3768,-0.0449
401.0000,6.8506,-0.5922,-6.8236,-0.1360
402.0000,7.3032,-0.6542,-7.2703,-0.2271
403.0000,7.7567,-0.7161,-7.7170,-0.3182
404.0000,8.2109,-0.7780,-8.1637,-0.4094
405.0000,8.6657,-0.8400,-8.6104,-0.5005
406.0000,9.1211,-0.9019,-9.0571,-0.5916
407.0000,9.5769,-0.9638,-9.5038,-0.6827
408.0000,10.0739,-1.1376,-9.9672,-0.9198
409.0000,10.0870,-1.1978,-9.9632,-1.0240
410.0000,10.0567,-1.2683,-9.9114,-1.1370
411.0000,10.0038,-1.3250,-9.8380,-1.2385
412.0000,9.9081,-1.3812,-9.7188,-1.3449
413.0000,9.7939,-1.4355,-9.5804,-1.4412
414.0000,9.6284,-1.4787,-9.3888,-1.5392
415.0000,9.4486,-1.5411,-9.1833,-1.6024
416.0000,9.3756,-1.6404,-9.0587,-1.7748
417.0000,9.2767,-1.6934,-8.9183,-1.9117
418.0000,9.1509,-1.7577,-8.7415,-2.0581
419.0000,9.0054,-1.8059,-8.5447,-2.1965
420.0000,8.8401,-1.8600,-8.3193,-2.3401
421.0000,8.6533,-1.9037,-8.0682,-2.4818
422.0000,8.4530,-1.9509,-7.7947,-2.6248
423.0000,8.2277,-1.9888,-7.4884,-2.7683
424.0000,7.9973,-2.0300,-7.1681,-2.9076
425.0000,7.7332,-2.0599,-6.8025,-3.0472
426.0000,7.4684,-2.1027,-6.4309,-3.1621
427.0000,7.3239,-2.1793,-6.1330,-3.3581
428.0000,7.1597,-2.2191,-5.8215,-3.5282
429.0000,6.9982,-2.2666,-5.4864,-3.7062
430.0000,6.8346,-2.3010,-5.1359,-3.8782
431.0000,6.6802,-2.3390,-4.7661,-4.0544
432.0000,6.5312,-2.3688,-4.3775,-4.2288
433.0000,6.3993,-2.3998,-3.9738,-4.4047
434.0000,6.2791,-2.4240,-3.5459,-4.5802
435.0000,6.1853,-2.4484,-3.1095,-4.7534
436.0000,6.1073,-2.4650,-2.6391,-4.9253
437.0000,6.0579,-2.4852,-2.1668,-5.0821
438.0000,6.1198,-2.5388,-1.7409,-5.2892
439.0000,6.1896,-2.5649,-1.3038,-5.4801
440.0000,6.3005,-2.5950,-0.8559,-5.6772
441.0000,6.4387,-2.6150,-0.3979,-5.8702
442.0000,6.6145,-2.6359,0.0721,-6.0662
443.0000,6.8206,-2.6506,0.5499,-6.2604
444.0000,7.0608,-2.6640,1.0430,-6.4553
445.0000,7.3290,-2.6725,1.5393,-6.6485
446.0000,7.6277,-2.6776,2.0578,-6.8394
447.0000,7.9454,-2.6769,2.5747,-7.0238
448.0000,8.3100,-2.7096,3.0718,-7.2305
449.0000,8.6843,-2.7227,3.5772,-7.4302
450.0000,9.0791,-2.7365,4.0823,-7.6339
451.0000,9.4873,-2.7419,4.5921,-7.8360
452.0000,9.9116,-2.7468,5.1065,-8.0385
453.0000,10.3456,-2.7443,5.6204,-8.2408
454.0000,10.7936,-2.7406,6.1449,-8.4399
455.0000,18.9919,-1.1948,15.7811,-10.4986
456.0000,19.8995,-1.1165,16.7014,-10.7613
457.0000,20.3728,-1.1165,17.1569,-10.9292
458.0000,20.4087,-1.1946,17.1477,-11.0021
459.0000,17.3743,2.6199,15.7811,-6.7795
460.0000,1.4709,0.2142,-1.0071,1.0504
461.0000,21.7838,1.0805,19.5008,-9.6481
462.0000,21.8032,0.5235,19.3055,-10.1196
463.0000,21.7156,-0.0087,18.9948,-10.5244
464.0000,21.5224,-0.4798,18.5899,-10.8351
465.0000,21.2293,-0.8577,18.1185,-11.0304
466.0000,19.8033,-0.8579,16.7517,-10.5269
467.0000,20.0899,-0.4800,17.2230,-10.3316
468.0000,20.2771,-0.0089,17.6278,-10.0210
469.0000,20.3601,0.5234,17.9384,-9.6163
470.0000,20.3378,1.0804,18.1336,-9.1449
471.0000,19.1419,-0.6157,16.2458,-10.1048
472.0000,18.8789,-0.1146,16.2458,-9.6163
473.0000,18.6384,0.3865,16.2458,-9.1277
474.0000,18.4214,0.8877,16.2458,-8.6391
475.0000,18.2287,1.3888,16.2458,-8.1505
476.0000,18.0611,1.8900,16.2458,-7.6619
477.0000,17.9193,2.3911,16.2458,-7.1733
478.0000,0.9027,0.2647,-0.5511,0.6641
479.0000,0.6335,0.2519,-0.5511,0.1848
480.0000,0.6691,0.2392,-0.5511,-0.2945
481.0000,0.9767,0.2264,-0.5511,-0.7738
482.0000,1.3856,0.2137,-0.5511,-1.2532
483.0000,1.8291,0.2009,-0.5511,-1.7325
484.0000,2.2872,0.1882,-0.5511,-2.2118
485.0000,2.8005,0.1179,-0.4956,-2.7537
486.0000,2.8604,0.0682,-0.4415,-2.8253
487.0000,2.9345,0.0162,-0.3673,-2.9114
488.0000,3.0232,-0.0318,-0.2726,-3.0107
489.0000,3.1275,-0.0779,-0.1597,-3.1224
490.0000,3.2480,-0.1222,-0.0282,-3.2456
491.0000,3.3915,-0.1609,0.1227,-3.3854
492.0000,3.5466,-0.1929,0.2713,-3.5309
493.0000,3.6689,-0.2471,0.4667,-3.6307
494.0000,3.8065,-0.2928,0.6603,-3.7373
495.0000,3.9654,-0.3393,0.8700,-3.8539
496.0000,4.1480,-0.3828,1.0978,-3.9817
497.0000,4.3490,-0.4232,1.3398,-4.1158
498.0000,4.5731,-0.4629,1.5977,-4.2598
499.0000,4.8163,-0.4988,1.8699,-4.4104
500.0000,5.0823,-0.5341,2.1562,-4.5711
501.0000,5.3672,-0.5659,2.4559,-4.7387
502.0000,5.6767,-0.5944,2.7699,-4.9193
503.0000,5.9928,-0.6150,3.0821,-5.1026
504.0000,6.3043,-0.6602,3.4309,-5.2475
505.0000,6.6253,-0.6962,3.7780,-5.3978
506.0000,6.9644,-0.7324,4.1369,-5.5546
507.0000,7.3237,-0.7651,4.5093,-5.7199
508.0000,7.6967,-0.7950,4.8917,-5.8889
509.0000,8.0873,-0.8235,5.2857,-6.0653
510.0000,8.4911,-0.8484,5.6894,-6.2457
511.0000,8.9108,-0.8722,6.1030,-6.4339
512.0000,9.3424,-0.8924,6.5253,-6.6261
513.0000,9.7903,-0.9097,6.9571,-6.8279
514.0000,10.2398,-0.9184,7.3875,-7.0310
515.0000,10.6948,-0.9526,7.8422,-7.2092
516.0000,11.1536,-0.9770,8.2958,-7.3911
517.0000,11.6224,-1.0009,8.7566,-7.5763
518.0000,12.1028,-1.0208,9.2257,-7.7667
519.0000,12.5912,-1.0383,9.7007,-7.9598
520.0000,13.0880,-1.0532,10.1817,-8.1560
521.0000,13.5939,-1.0654,10.6688,-8.3568
522.0000,14.1051,-1.0745,11.1595,-8.5595
523.0000,14.6256,-1.0804,11.6558,-8.7682
524.0000,15.1458,-1.0774,12.1509,-8.9772
525.0000,15.6712,-1.0998,12.6573,-9.1745
526.0000,16.1986,-1.1121,13.1639,-9.3738
